epoch,accuracy,loss,lr
0,0.8200580477714539,0.39125481247901917,0.01
1,0.9240678548812866,0.2169267237186432,0.01
0,0.8477728366851807,0.3565182387828827,0.01,0.9259527921676636,0.22810299694538116
1,0.9376757740974426,0.19681887328624725,0.01,0.9415608048439026,0.1817915141582489
2,0.9467477202415466,0.17365357279777527,0.01,0.9470054507255554,0.2121446430683136
3,0.9495599865913391,0.16609109938144684,0.01,0.953902006149292,0.15652817487716675
4,0.950920820236206,0.15397682785987854,0.01,0.9571687579154968,0.14945438504219055
5,0.9492878317832947,0.15743497014045715,0.01,0.9607985615730286,0.17418339848518372
6,0.9516465663909912,0.14837753772735596,0.01,0.9277676939964294,0.19258436560630798
7,0.9526898264884949,0.14413391053676605,0.01,0.9477313756942749,0.1904485672712326
8,0.956046462059021,0.1373952478170395,0.01,0.9553539156913757,0.16284506022930145
9,0.9607638716697693,0.12297405302524567,0.0009999999,0.9578947424888611,0.13961772620677948
10,0.9617617726325989,0.11694160848855972,0.0009999999,0.9582577347755432,0.13116171956062317
